6774,Myrtaceae,Eugenia helferi,0.73,South+AC0-East Asia (tropical),43
6775,Myrtaceae,Eugenia hyemalis,0.699,South America (extratropical),48
6776,Myrtaceae,Eugenia illepida,0.69,South America (tropical),128
6777,Myrtaceae,Eugenia indet,0.771,Australia/PNG (tropical),90
6778,Myrtaceae,Eugenia indet,0.525,Australia/PNG (tropical),90
6779,Myrtaceae,Eugenia indet,0.611,Australia/PNG (tropical),27
6780,Myrtaceae,Eugenia indet,0.708,Madagascar,147
6781,Myrtaceae,Eugenia indet,0.733,Madagascar,147
6782,Myrtaceae,Eugenia indet,0.75,Madagascar,147
6783,Myrtaceae,Eugenia inophylla,0.67,South+AC0-East Asia (tropical),43
6784,Myrtaceae,Eugenia jambos,0.7,Central America (tropical),111
6785,Myrtaceae,Eugenia koordersiana,0.65,South+AC0-East Asia (tropical),170
6786,Myrtaceae,Eugenia koordersiana,0.7,South+AC0-East Asia (tropical),43
6787,Myrtaceae,Eugenia kunstleri,0.73,South+AC0-East Asia (tropical),43
6788,Myrtaceae,Eugenia kuranda,0.65,Australia/PNG (tropical),90
6789,Myrtaceae,Eugenia kuranda,0.706,Australia/PNG (tropical),90
6790,Myrtaceae,Eugenia kuranda,0.719,Australia/PNG (tropical),90
6791,Myrtaceae,Eugenia kurzii,0.771,South+AC0-East Asia (tropical),14
6792,Myrtaceae,Eugenia leitonii,0.98,South America (extratropical),114
6793,Myrtaceae,Eugenia leptostemon,0.54,South+AC0-East Asia (tropical),43
6794,Myrtaceae,Eugenia ligustrina,0.981,South America (extratropical),121
6795,Myrtaceae,Eugenia longiflora,0.68,South+AC0-East Asia (tropical),43
6796,Myrtaceae,Eugenia mato,0.69,South America (tropical),77
6797,Myrtaceae,Eugenia muelleri,0.87,South+AC0-East Asia (tropical),43
6798,Myrtaceae,Eugenia nitidula,0.78,South+AC0-East Asia (tropical),43
6799,Myrtaceae,Eugenia pachyphylla,0.55,South+AC0-East Asia (tropical),43
6800,Myrtaceae,Eugenia papillosa,0.49,South+AC0-East Asia (tropical),43
6801,Myrtaceae,Eugenia parkeri,0.695,Madagascar,147
6802,Myrtaceae,Eugenia parkeri,0.723,Madagascar,147
6803,Myrtaceae,Eugenia patrisii,0.861,South America (tropical),57
6804,Myrtaceae,Eugenia patrisii,0.8,South America (tropical),45
6805,Myrtaceae,Eugenia pendens,0.62,South+AC0-East Asia (tropical),43
6806,Myrtaceae,Eugenia polita,0.68,South+AC0-East Asia (tropical),170
6807,Myrtaceae,Eugenia polita,0.73,South+AC0-East Asia (tropical),43
6808,Myrtaceae,Eugenia polyantha,0.57,South+AC0-East Asia (tropical),43
6809,Myrtaceae,Eugenia prainiana,0.6,South+AC0-East Asia (tropical),43
6810,Myrtaceae,Eugenia pseudopsidium,0.62,South America (tropical),141
6811,Myrtaceae,Eugenia pseudopsidium,0.784,South America (tropical),189
6812,Myrtaceae,Eugenia pseudopsidium,1.3,Central America (tropical),112
6813,Myrtaceae,Eugenia pseudopsidium,0.77,South America (tropical),44
6814,Myrtaceae,Eugenia resinosa,0.58,South+AC0-East Asia (tropical),126
6815,Myrtaceae,Eugenia ridleyi,0.58,South+AC0-East Asia (tropical),43
6816,Myrtaceae,Eugenia rubens,0.72,South+AC0-East Asia (tropical),43
6817,Myrtaceae,Eugenia sandakanensis,0.55,South+AC0-East Asia (tropical),177
6818,Myrtaceae,Eugenia scalarinervis,0.61,South+AC0-East Asia (tropical),43
6819,Myrtaceae,Eugenia sonderiana,0.75,South America (extratropical),114
6820,Myrtaceae,Eugenia stahlii,0.73,South America (tropical),141
6821,Myrtaceae,Eugenia subdecussata,0.74,South+AC0-East Asia (tropical),170
6822,Myrtaceae,Eugenia subdecussata,0.79,South+AC0-East Asia (tropical),43
6823,Myrtaceae,Eugenia syzygioides,0.75,South+AC0-East Asia (tropical),43
6824,Myrtaceae,Eugenia tetraptera,0.75,South+AC0-East Asia (tropical),43
6825,Myrtaceae,Eugenia uniflora,0.757,South America (extratropical),66
6826,Myrtaceae,Eugenia uniflora,0.9,South America (extratropical),48
6827,Myrtaceae,Eugenia venezuelensis,0.82,Mexico,23
6828,Myrtaceae,Eugenia ventenatii,0.633,Australia/PNG (tropical),90
6829,Myrtaceae,Eugenia whytei,0.851,Africa (tropical),98
6830,Myrtaceae,Eugenia wullschlaegeliana,0.784,South America (tropical),30
6831,Myrtaceae,Eugenia wullschlaegeliana,0.8,South America (tropical),45
6832,Rutaceae,Euodia aromatica,0.34,South+AC0-East Asia (tropical),129
6833,Rutaceae,Euodia aromatica,0.39,South+AC0-East Asia (tropical),16
6834,Rutaceae,Euodia bonwickii,0.413,Australia/PNG (tropical),27
6835,Rutaceae,Euodia elleryana,0.327,Australia/PNG (tropical),27
6836,Rutaceae,Euodia erythrococca,0.839,Australia/PNG (tropical),90
6837,Rutaceae,Euodia erythrococca,0.757,Australia/PNG (tropical),90
6838,Rutaceae,Euodia erythrococca,0.853,Australia/PNG (tropical),90
6839,Rutaceae,Euodia erythrococca,0.839,Australia/PNG (tropical),90
6840,Rutaceae,Euodia euneura,0.42,South+AC0-East Asia (tropical),129
6841,Rutaceae,Euodia glabra,0.31,South+AC0-East Asia (tropical),43
6842,Rutaceae,Euodia glabrifolia,0.23,South+AC0-East Asia (tropical),177
6843,Rutaceae,Euodia macrophylla,0.39,South+AC0-East Asia (tropical),177
6844,Rutaceae,Euodia meliaefolia,0.404,China,33
6845,Rutaceae,Euodia meliaefolia,0.383,China,33
6846,Rutaceae,Euodia meliaefolia,0.38,China,34
6847,Rutaceae,Euodia robusta,0.34,South+AC0-East Asia (tropical),129
6848,Rutaceae,Euodia roxburghiana,0.45,South+AC0-East Asia (tropical),43
6849,Rutaceae,Euodia trichopetala,0.4,South+AC0-East Asia (tropical),129
6850,Celastraceae,Euonymus europaeus,0.603,Europe,151
6851,Celastraceae,Euonymus javanicus,0.51,South+AC0-East Asia (tropical),80
6852,Celastraceae,Euonymus javanicus,0.55,South+AC0-East Asia (tropical),170
6853,Euphorbiaceae,Euphorbia neriifolia,0.41,India,26
6854,Euphorbiaceae,Euphorbia peganoides,0.45,Mexico,23
6855,Euphorbiaceae,Euphorbia tirucalli,0.54,India,26
6856,Euphorbiaceae,Euphorbia tirucalli,0.482,Africa (extratropical),72
6857,Euphroniaceae,Euphronia hirtelloides,0.62,South America (tropical),44
6858,Proteaceae,Euplassa cantareirae,0.68,South America (extratropical),114
6859,Proteaceae,Euplassa pinnata,0.52,South America (tropical),45
6860,Proteaceae,Euplassa saxicola,0.52,South America (tropical),44
6861,Eupomatiaceae,Eupomatia barbata,0.612,Australia,195
6862,Eupomatiaceae,Eupomatia laurina,0.544,Australia,195
6863,Eupteleaceae,Euptelea pleiosperma,0.551,China,33
6864,Eupteleaceae,Euptelea pleiosperma,0.534,China,33
6865,Anacardiaceae,Euroschinus falcata,0.413,Australia/PNG (tropical),90
6866,Anacardiaceae,Euroschinus falcata,0.413,Australia/PNG (tropical),90
6867,Anacardiaceae,Euroschinus falcatus,0.415,Australia/PNG (tropical),90
6868,Anacardiaceae,Euroschinus papuanus,0.36,South+AC0-East Asia (tropical),170
6869,Pentaphylacaeae,Eurya acuminata,0.5,South+AC0-East Asia (tropical),129
6870,Pentaphylacaeae,Eurya japonica,0.62,South+AC0-East Asia (tropical),14
6871,Pentaphylacaeae,Eurya nitida,0.53,South+AC0-East Asia (tropical),177
6872,Pentaphylacaeae,Eurya obovata,0.43,South+AC0-East Asia (tropical),129
6873,Simaroubaceae,Eurycoma longifolia,0.52,South+AC0-East Asia (tropical),129
6874,Simaroubaceae,Eurycoma longifolia,0.49,South+AC0-East Asia (tropical),177
6875,Lauraceae,Eusideroxylon zwageri,0.71,South+AC0-East Asia (tropical),171
6876,Lauraceae,Eusideroxylon zwageri,0.84,South+AC0-East Asia (tropical),178
6877,Lauraceae,Eusideroxylon zwageri,0.81,South+AC0-East Asia (tropical),171
6878,Arecaceae,Euterpe precatoria,0.54,South America (tropical),184
6879,Arecaceae,Euterpe precatoria,0.35,Central America (tropical),142
6880,Arecaceae,Euterpe precatoria,0.273,South America (tropical),128
6881,Rutaceae,Euxylophora paraensis,0.69,South America (tropical),141
6882,Rutaceae,Euxylophora paraensis,0.7,South America (tropical),35
6883,Rutaceae,Euxylophora paraensis,0.52,South America (tropical),204
6884,Rutaceae,Euxylophora paraensis,0.68,South America (tropical),41
6885,Rutaceae,Euxylophora paraensis,0.69,South America (tropical),44
6886,Rutaceae,Euxylophora paraensis,0.51,South+AC0-East Asia,181
6887,Hamamelidaceae,Exbucklandia populnea,0.582,China,33
6888,Hamamelidaceae,Exbucklandia populnea,0.68,South+AC0-East Asia (tropical),129
6889,Hamamelidaceae,Exbucklandia populnea,0.68,South+AC0-East Asia (tropical),43
6890,Hamamelidaceae,Exbucklandia populnea,0.55,India,109
6891,Hamamelidaceae,Exbucklandia tonkinensis,0.558,China,33
6892,Hamamelidaceae,Exbucklandia tonkinensis,0.584,China,33
6893,Hamamelidaceae,Exbucklandia tonkinensis,0.52,China,33
6894,Hamamelidaceae,Exbucklandia tonkinensis,0.53,China,33
6895,Euphorbiaceae,Excoecaria agallocha,0.344,Australia/PNG (tropical),90
6896,Euphorbiaceae,Excoecaria agallocha,0.39,South+AC0-East Asia (tropical),129
6897,Euphorbiaceae,Excoecaria agallocha,0.38,India,26
6898,Euphorbiaceae,Excoecaria agallocha,0.48,South+AC0-East Asia (tropical),43
6899,Euphorbiaceae,Excoecaria agallocha,0.456,Australia/PNG (tropical),27
6900,Euphorbiaceae,Excoecaria agallocha,0.379,South+AC0-East Asia (tropical),14
6901,Euphorbiaceae,Excoecaria bussei,0.525,Africa (extratropical),72
6902,Euphorbiaceae,Excoecaria dallachyana,0.62,Australia/PNG (tropical),90
6903,Euphorbiaceae,Excoecaria parvifolia,0.693,Australia/PNG (tropical),90
6904,Euphorbiaceae,Excoecaria virgata,0.58,South+AC0-East Asia (tropical),129
6905,Chrysobalanaceae,Exellodendron cordatum,1.01,South America (extratropical),114
6906,Chrysobalanaceae,Exellodendron coriaceum,0.84,South America (tropical),44
6907,Santalaceae,Exocarpos aphyllus,0.851,Australia,90
6908,Santalaceae,Exocarpos cupressiformis,0.719,Australia/PNG (tropical),90
6909,Santalaceae,Exocarpos cupressiformis,0.584,Australia/PNG (tropical),90
6910,Santalaceae,Exocarpos latifolius,0.87,Australia/PNG (tropical),90
6911,Santalaceae,Exocarpos latifolius,0.85,South+AC0-East Asia (tropical),16
6912,Rubiaceae,Exostema caribaeum,1,Central America (tropical),111
6913,Rubiaceae,Exostema caribaeum,0.99,Mexico,23
6914,Sapindaceae,Exothea paniculata,0.73,NorthAmerica,118
6915,Rutaceae,Fagaropsis angolensis,0.448,Africa (extratropical),181
6916,Rutaceae,Fagaropsis angolensis,0.56,Africa (extratropical),183
6917,Gentianaceae,Fagraea berteroana,0.827,Australia/PNG (tropical),27
6918,Gentianaceae,Fagraea bodenii,0.74,South+AC0-East Asia (tropical),170
6919,Gentianaceae,Fagraea cambagei,0.827,Australia/PNG (tropical),90
6920,Gentianaceae,Fagraea crenulata,0.47,South+AC0-East Asia (tropical),43
6921,Gentianaceae,Fagraea elliptica,0.81,South+AC0-East Asia (tropical),129
6922,Gentianaceae,Fagraea fagraeacea,0.827,Australia/PNG (tropical),90
6923,Gentianaceae,Fagraea fagraeacea,0.862,Australia/PNG (tropical),90
6924,Gentianaceae,Fagraea fagraeacea,0.84,Australia/PNG (tropical),90
6925,Gentianaceae,Fagraea fagraeacea,0.827,Australia/PNG (tropical),90
6926,Gentianaceae,Fagraea fragrans,0.65,South+AC0-East Asia (tropical),119
6927,Gentianaceae,Fagraea fragrans,0.68,South+AC0-East Asia (tropical),126
6928,Gentianaceae,Fagraea fragrans,0.69,South+AC0-East Asia (tropical),43
6929,Gentianaceae,Fagraea fragrans,0.732,South+AC0-East Asia (tropical),13
6930,Gentianaceae,Fagraea gigantea,0.57,South+AC0-East Asia (tropical),43
6931,Gentianaceae,Fagraea gracilipes,0.84,South+AC0-East Asia (tropical),80
6932,Gentianaceae,Fagraea gracilipes,0.85,South+AC0-East Asia (tropical),170
6933,Gentianaceae,Fagraea maingayi,0.67,South+AC0-East Asia (tropical),43
6934,Gentianaceae,Fagraea racemosa,0.55,South+AC0-East Asia (tropical),129
6935,Gentianaceae,Fagraea racemosa,0.63,South+AC0-East Asia (tropical),170
6936,Gentianaceae,Fagraea racemosa,0.75,South+AC0-East Asia (tropical),43
6937,Gentianaceae,Fagraea speciosa,0.87,South+AC0-East Asia (tropical),43
6938,Fagaceae,Fagus crenata,0.551,Europe,17
6939,Fagaceae,Fagus engleriana,0.644,China,33
6940,Fagaceae,Fagus grandifolia,0.56,NorthAmerica,6
6941,Fagaceae,Fagus longipetiolata,0.683,China,33
6942,Fagaceae,Fagus longipetiolata,0.52,South+AC0-East Asia (tropical),126
6943,Fagaceae,Fagus longipetiolata,0.61,China,33
6944,Fagaceae,Fagus lucida,0.58,China,32
6945,Fagaceae,Fagus sylvatica,0.585,Europe,152
6946,Fagaceae,Fagus sylvatica,0.585,Europe,28
6947,Fabaceae,Faidherbia albida,0.45,South+AC0-East Asia,60
6948,Fabaceae,Faidherbia albida,0.483,Africa (tropical),63
6949,Fabaceae,Faidherbia albida,0.521,Africa (tropical),147
6950,Fabaceae,Faidherbia albida,0.631,Africa (tropical),147
6951,Fabaceae,Faidherbia albida,0.58,Africa (tropical),192
6952,Fabaceae,Faidherbia albida,0.71,Africa (tropical),192
6953,Podocarpaceae,Falcatifolium falciforme,0.57,South+AC0-East Asia (tropical),129
6954,Rubiaceae,Faramea occidentalis,0.55,Mexico,23
6955,Rubiaceae,Faramea occidentalis,0.618,Central America (tropical),168
6956,Sapotaceae,Faucherea ambrensis,0.893,Madagascar,147
6957,Sapotaceae,Faucherea indet,0.918,Madagascar,147
6958,Sapotaceae,Faucherea indet,0.927,Madagascar,147
6959,Sapotaceae,Faucherea indet,0.927,Madagascar,147
6960,Sapotaceae,Faucherea parvifolia,0.842,Madagascar,147
6961,Sapotaceae,Faucherea parvifolia,0.911,Madagascar,147
6962,Sapotaceae,Faucherea parvifolia,0.913,Madagascar,147
6963,Sapotaceae,Faucherea parvifolia,0.977,Madagascar,147
6964,Proteaceae,Faurea macnaughtonii,0.815,Africa (tropical),179
6965,Proteaceae,Faurea saligna,0.646,Africa (extratropical),72
6966,Proteaceae,Faurea speciosa,0.715,Africa (extratropical),72
6967,Rubiaceae,Ferdinandusa elliptica,0.65,South America (tropical),128
6968,Rubiaceae,Ferdinandusa rudgeoides,0.8,South America (tropical),45
6969,Bignoniaceae,Fernandoa adenophylla,0.49,South+AC0-East Asia (tropical),170
6970,Bignoniaceae,Fernandoa macroloba,0.52,South+AC0-East Asia (tropical),129
6971,Rutaceae,Feroniella lucida,0.75,South+AC0-East Asia (tropical),130
6972,Theaceae,Ficalhoa laurifolia,0.57,Africa (extratropical),124
6973,Moraceae,Ficus adenosperma,0.56,South+AC0-East Asia (tropical),129
6974,Moraceae,Ficus altissima,0.451,China,33
6975,Moraceae,Ficus altissima,0.495,China,33
6976,Moraceae,Ficus americana,0.4,Central America (tropical),111
6977,Moraceae,Ficus ampelos,0.38,South+AC0-East Asia (tropical),129
6978,Moraceae,Ficus annulata,0.33,South+AC0-East Asia (tropical),129
6979,Moraceae,Ficus anthelmintica,0.36,South America (tropical),18
6980,Moraceae,Ficus aurea,0.44,NorthAmerica,118
6981,Moraceae,Ficus auriculata,0.468,South+AC0-East Asia (tropical),14
6982,Moraceae,Ficus balete,0.653,South+AC0-East Asia (tropical),103
6983,Moraceae,Ficus benghalensis,0.59,India,26
6984,Moraceae,Ficus benghalensis,0.38,South+AC0-East Asia (tropical),129
6985,Moraceae,Ficus benghalensis,0.511,South+AC0-East Asia (tropical),14
6986,Moraceae,Ficus benjamina,0.42,South+AC0-East Asia (tropical),16
6987,Moraceae,Ficus benjamina,0.49,South+AC0-East Asia (tropical),43
6988,Moraceae,Ficus benjamina,0.468,South+AC0-East Asia (tropical),14
6989,Moraceae,Ficus botryocarpa,0.43,South+AC0-East Asia (tropical),144
6990,Moraceae,Ficus callosa,0.32,South+AC0-East Asia (tropical),80
6991,Moraceae,Ficus callosa,0.26,South+AC0-East Asia (tropical),129
6992,Moraceae,Ficus capensis,0.288,Africa (extratropical),72
6993,Moraceae,Ficus capreaefolia,0.387,Africa (extratropical),72
6994,Moraceae,Ficus catappifolia,0.65,South America (extratropical),114
6995,Moraceae,Ficus chrysolepis,0.34,South+AC0-East Asia (tropical),129
6996,Moraceae,Ficus citrifolia,0.4,South America (tropical),141
6997,Moraceae,Ficus coerulescens,0.34,South America (tropical),184
6998,Moraceae,Ficus coerulescens,0.39,South America (tropical),44
6999,Moraceae,Ficus comosa,0.68,India,26
7000,Moraceae,Ficus consociata,0.46,South+AC0-East Asia (tropical),129
7001,Moraceae,Ficus coronata,0.4,Australia/PNG (tropical),90
7002,Moraceae,Ficus cotinifolia,0.4,Mexico,23
7003,Moraceae,Ficus cotinifolia,0.23,Mexico,23
7004,Moraceae,Ficus crassiuscula,0.39,South America (tropical),44
7005,Moraceae,Ficus cuspidata,0.42,South+AC0-East Asia (tropical),129
7006,Moraceae,Ficus dendrocida,0.53,South America (extratropical),114
7007,Moraceae,Ficus doliaria,0.39,South America (extratropical),121
7008,Moraceae,Ficus drupacea,0.21,South+AC0-East Asia (tropical),129
7009,Moraceae,Ficus elastica,0.6,South+AC0-East Asia (tropical),129
7010,Moraceae,Ficus elastica,0.68,India,26
7011,Moraceae,Ficus elastica,0.6,South+AC0-East Asia (tropical),16
7012,Moraceae,Ficus elastica,0.592,South+AC0-East Asia (tropical),14
7013,Moraceae,Ficus erecta,0.47,South+AC0-East Asia (tropical),129
7014,Moraceae,Ficus eugenioides,0.46,South+AC0-East Asia (tropical),170
7015,Moraceae,Ficus exasperata,0.344,Africa (extratropical),72
7016,Moraceae,Ficus eximia,0.52,South America (extratropical),114
7017,Moraceae,Ficus eximia,0.39,South America (tropical),44
7018,Moraceae,Ficus fistulosa,0.38,South+AC0-East Asia (tropical),16
7019,Moraceae,Ficus forstenii,0.29,South+AC0-East Asia (tropical),129
7020,Moraceae,Ficus fraseri,0.401,Australia,90
7021,Moraceae,Ficus fraseri,0.396,Australia/PNG (tropical),90
7022,Moraceae,Ficus fraseri,0.396,Australia/PNG (tropical),90
7023,Moraceae,Ficus fulva,0.44,South+AC0-East Asia (tropical),129
7024,Moraceae,Ficus fulva,0.34,South+AC0-East Asia (tropical),177
7025,Moraceae,Ficus glabella,0.34,South+AC0-East Asia (tropical),43
7026,Moraceae,Ficus glabrata,0.48,South America (tropical),77
7027,Moraceae,Ficus glabrata,0.5,South America (tropical),95
7028,Moraceae,Ficus glomerata,0.395,Australia,90
7029,Moraceae,Ficus glomerata,0.41,Australia,90
7030,Moraceae,Ficus glomerata,0.344,Australia/PNG (tropical),90
7031,Moraceae,Ficus grossularioides,0.36,South+AC0-East Asia (tropical),129
7032,Moraceae,Ficus grossularioides,0.48,South+AC0-East Asia (tropical),177
7033,Moraceae,Ficus harmandii,0.346,China,33
7034,Moraceae,Ficus harmandii,0.363,China,33
7035,Moraceae,Ficus hartwegii,0.39,South America (tropical),44
7036,Moraceae,Ficus hispida,0.35,South+AC0-East Asia (tropical),129
7037,Moraceae,Ficus hispida,0.413,South+AC0-East Asia (tropical),14
7038,Moraceae,Ficus indet,0.517,Australia/PNG (tropical),27
7039,Moraceae,Ficus indet,0.54,Africa (tropical),73
7040,Moraceae,Ficus indica,0.39,South+AC0-East Asia (tropical),43
7041,Moraceae,Ficus infectoria,0.344,Australia/PNG (tropical),90
7042,Moraceae,Ficus ingens,0.508,Africa (extratropical),72
7043,Moraceae,Ficus insipida,0.31,Central America (tropical),196
7044,Moraceae,Ficus insipida,0.339,South America (tropical),198
7045,Moraceae,Ficus insipida,0.22,South America (tropical),204
7046,Moraceae,Ficus insipida,0.48,South America (tropical),11
7047,Moraceae,Ficus insipida,0.36,South America (tropical),41
7048,Moraceae,Ficus insipida,0.38,South America (tropical),134
7049,Moraceae,Ficus insipida,0.41,Mexico,23
7050,Moraceae,Ficus insipida,0.39,South America (tropical),44
7051,Moraceae,Ficus insipida,0.5,South America (tropical),138
7052,Moraceae,Ficus kirkii,0.426,Africa (extratropical),72
7053,Moraceae,Ficus lacor,0.34,South+AC0-East Asia (tropical),129
7054,Moraceae,Ficus lepidosa,0.36,South+AC0-East Asia (tropical),43
7055,Moraceae,Ficus leptoclada,0.482,Australia/PNG (tropical),90
7056,Moraceae,Ficus macrophylla,0.303,Australia/PNG (tropical),90
7057,Moraceae,Ficus macrophylla,0.288,Australia/PNG (tropical),90
7058,Moraceae,Ficus mallotoides,0.14,South+AC0-East Asia (tropical),129
7059,Moraceae,Ficus mathewsii,0.379,South America (tropical),198
7060,Moraceae,Ficus mathewsii,0.39,South America (tropical),44
7061,Moraceae,Ficus maxima,0.33,South America (tropical),55
7062,Moraceae,Ficus maxima,0.333,Central America (tropical),167
7063,Moraceae,Ficus maxima,0.375,Central America (tropical),164
7064,Moraceae,Ficus maxima,0.404,South America (tropical),165
7065,Moraceae,Ficus melinocarpa,0.34,South+AC0-East Asia (tropical),129
7066,Moraceae,Ficus minahassae,0.32,South+AC0-East Asia (tropical),129
7067,Moraceae,Ficus mollissima,0.43,South+AC0-East Asia (tropical),43
7068,Moraceae,Ficus mucuso,0.405,Africa (tropical),85
7069,Moraceae,Ficus mucuso,0.413,South+AC0-East Asia (tropical),13
7070,Moraceae,Ficus nervosa,0.28,South+AC0-East Asia (tropical),129
7071,Moraceae,Ficus nodosa,0.23,South+AC0-East Asia (tropical),129
7072,Moraceae,Ficus nymphaeifolia,0.41,South America (tropical),64
7073,Moraceae,Ficus nymphaeifolia,0.42,South America (tropical),45
7074,Moraceae,Ficus obliqua,0.495,Australia/PNG (tropical),90
7075,Moraceae,Ficus obliqua,0.534,Australia/PNG (tropical),90
7076,Moraceae,Ficus obliqua,0.534,Australia/PNG (tropical),90
7077,Moraceae,Ficus padana,0.28,South+AC0-East Asia (tropical),129
7078,Moraceae,Ficus pertusa,0.42,South America (tropical),45
7079,Moraceae,Ficus platypoda,0.496,Australia/PNG (tropical),90
7080,Moraceae,Ficus platypoda,0.495,Australia/PNG (tropical),90
7081,Moraceae,Ficus pleurocarpa,0.405,Australia/PNG (tropical),90
7082,Moraceae,Ficus pubinervis,0.34,South+AC0-East Asia (tropical),129
7083,Moraceae,Ficus racemosa,0.353,Australia,203
7084,Moraceae,Ficus racemosa,0.413,Australia,203
7085,Moraceae,Ficus racemosa,0.344,Australia/PNG (tropical),90
7086,Moraceae,Ficus racemosa,0.32,South+AC0-East Asia (tropical),129
7087,Moraceae,Ficus racemosa,0.383,South+AC0-East Asia (tropical),14
7088,Moraceae,Ficus religiosa,0.443,South+AC0-East Asia (tropical),14
7089,Moraceae,Ficus retusa,0.5,Central America (tropical),111
7090,Moraceae,Ficus retusa,0.51,South+AC0-East Asia (tropical),129
7091,Moraceae,Ficus retusa,0.64,India,26
7092,Moraceae,Ficus retusa,0.51,South+AC0-East Asia (tropical),43
7093,Moraceae,Ficus retusa,0.551,South+AC0-East Asia (tropical),14
7094,Moraceae,Ficus ribes,0.37,South+AC0-East Asia (tropical),129
7095,Moraceae,Ficus rigida,0.43,South+AC0-East Asia (tropical),129
7096,Moraceae,Ficus rumphii,0.43,South+AC0-East Asia (tropical),129
7097,Moraceae,Ficus rumphii,0.372,South+AC0-East Asia (tropical),14
7098,Moraceae,Ficus sansibarica,0.525,Africa (extratropical),72
7099,Moraceae,Ficus saxophila,0.49,South+AC0-East Asia (tropical),129
7100,Moraceae,Ficus septica,0.422,Australia,195
7101,Moraceae,Ficus septica,0.42,South+AC0-East Asia (tropical),129
7102,Moraceae,Ficus sycomoroides,0.33,South+AC0-East Asia (tropical),129
7103,Moraceae,Ficus sycomorus,0.439,Africa (tropical),4
7104,Moraceae,Ficus sycomorus,0.413,Africa (tropical),63
7105,Moraceae,Ficus sycomorus,0.413,Africa (extratropical),72
7106,Moraceae,Ficus thonningii,0.439,Africa (tropical),4
7107,Moraceae,Ficus thonningii,0.416,Africa (tropical),85
7108,Moraceae,Ficus thonningii,0.446,Africa (extratropical),147
7109,Moraceae,Ficus thonningii,0.426,Africa (extratropical),72
7110,Moraceae,Ficus timorensis,0.38,South+AC0-East Asia (tropical),129
7111,Moraceae,Ficus trigonata,0.47,Mexico,23
7112,Moraceae,Ficus trigonata,0.39,South America (tropical),44
7113,Moraceae,Ficus truncata,0.46,South+AC0-East Asia (tropical),129
7114,Moraceae,Ficus uncinulata,0.34,South+AC0-East Asia (tropical),177
7115,Moraceae,Ficus variegata,0.344,Australia/PNG (tropical),90
7116,Moraceae,Ficus variegata,0.31,South+AC0-East Asia (tropical),43
7117,Moraceae,Ficus vasculosa,0.3,South+AC0-East Asia (tropical),129
7118,Moraceae,Ficus vasculosa,0.3,South+AC0-East Asia (tropical),43
7119,Moraceae,Ficus virens,0.344,Australia/PNG (tropical),90
7120,Moraceae,Ficus virgata,0.538,Australia/PNG (tropical),90
7121,Moraceae,Ficus watkinsiana,0.331,Australia/PNG (tropical),90
7122,Moraceae,Ficus watkinsiana,0.449,Australia/PNG (tropical),90
7123,Moraceae,Ficus watkinsiana,0.331,Australia/PNG (tropical),90
7124,Moraceae,Ficus watkinsiana,0.35,Australia/PNG (tropical),170
7125,Moraceae,Ficus werckleana,0.31,Central America (tropical),116
7126,Sapindaceae,Filicium decipiens,0.96,India,26
7127,Fabaceae,Fillaeopsis discophora,0.452,Africa (tropical),147
7128,Fabaceae,Fillaeopsis discophora,0.472,Africa (tropical),147
7129,Fabaceae,Fillaeopsis discophora,0.496,Africa (tropical),147
7130,Fabaceae,Fillaeopsis discophora,0.584,Africa (tropical),147
7131,Malvaceae,Firmiana colorata,0.29,South+AC0-East Asia (tropical),16
7132,Malvaceae,Firmiana colorata,0.331,South+AC0-East Asia (tropical),14
7133,Malvaceae,Firmiana papuana,0.344,Australia/PNG (tropical),27
7134,Malvaceae,Firmiana simplex,0.455,China,33
7135,Malvaceae,Firmiana simplex,0.417,China,33
7136,Cupressaceae,Fitzroya cupressoides,0.43,South America (extratropical),46
7137,Salicaceae,Flacourtia indica,0.69,South+AC0-East Asia (tropical),129
7138,Salicaceae,Flacourtia indica,0.784,Africa (extratropical),72
7139,Salicaceae,Flacourtia inermis,0.72,South+AC0-East Asia (tropical),16
7140,Salicaceae,Flacourtia jangomas,0.923,South+AC0-East Asia (tropical),14
7141,Salicaceae,Flacourtia rukam,0.75,South+AC0-East Asia (tropical),16
7142,Rutaceae,Flindersia acuminata,0.436,Australia/PNG (tropical),90
7143,Rutaceae,Flindersia acuminata,0.456,Australia/PNG (tropical),90
7144,Rutaceae,Flindersia amboinensis,0.663,Australia/PNG (tropical),27
7145,Rutaceae,Flindersia australis,0.809,Australia,90
7146,Rutaceae,Flindersia australis,0.769,Australia,90
7147,Rutaceae,Flindersia australis,0.814,Australia/PNG (tropical),90
7148,Rutaceae,Flindersia bennettiana,0.641,Australia/PNG (tropical),90
7149,Rutaceae,Flindersia bennettiana,0.719,Australia/PNG (tropical),90
7150,Rutaceae,Flindersia bourjotiana,0.541,Australia/PNG (tropical),90
7151,Rutaceae,Flindersia bourjotiana,0.528,Australia/PNG (tropical),90
7152,Rutaceae,Flindersia bourjotiana,0.551,Australia/PNG (tropical),90
7153,Rutaceae,Flindersia brassii,0.839,Australia/PNG (tropical),90
7154,Rutaceae,Flindersia brayleyana,0.478,Australia,203
7155,Rutaceae,Flindersia brayleyana,0.464,Australia/PNG (tropical),90
7156,Rutaceae,Flindersia brayleyana,0.499,Australia/PNG (tropical),90
