OriginalID,OriginalTraitName,OriginalTraitDef,StandardisedTraitName,StandardisedTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,originalerrorunit,StandardisedTraitValue,StandardisedTraitUnit,,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Bioname,Interactor1Stage,interactor1sex,Interactor1Temp,Interactor1TempUnit,interactor1growthtemp,interactor1growthtempunit,figuretable,citation,doi,notes
MTD2261,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,1.9700 ,millimeter / (1 individual * 1 day),0.08,0.08,,2.28E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,15.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2261,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.4600 ,millimeter / (1 individual * 1 day),0.12,0.12,,4.00E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,20.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2261,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.6500 ,millimeter / (1 individual * 1 day),0.3,0.3,,4.22E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,25.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2261,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,4.1200 ,millimeter / (1 individual * 1 day),0.07,0.07,,4.77E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,28.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2261,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.9000 ,millimeter / (1 individual * 1 day),0.06,0.06,,3.36E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,30.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2261,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,1.0700 ,millimeter / (1 individual * 1 day),0.14,0.14,,1.24E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,32.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2261,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.0000 ,millimeter / (1 individual * 1 day),0,0,,0,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,35.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2262,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.3300 ,millimeter / (1 individual * 1 day),0.02,0.02,,3.82E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,8.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2262,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.9700 ,millimeter / (1 individual * 1 day),0.05,0.05,,1.12E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,11.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2262,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.0500 ,millimeter / (1 individual * 1 day),0.08,0.08,,2.37E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,15.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2262,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.5900 ,millimeter / (1 individual * 1 day),0.09,0.09,,4.16E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,20.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2262,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,4.1200 ,millimeter / (1 individual * 1 day),0.07,0.07,,4.77E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,25.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2262,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.8500 ,millimeter / (1 individual * 1 day),0.03,0.03,,4.46E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,28.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2262,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.3000 ,millimeter / (1 individual * 1 day),0.03,0.03,,3.82E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,30.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2262,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.8900 ,millimeter / (1 individual * 1 day),0.05,0.05,,1.03E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,32.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2262,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.4100 ,millimeter / (1 individual * 1 day),0.12,0.12,,4.75E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,35.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2263,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.4300 ,millimeter / (1 individual * 1 day),0.02,0.02,,5.00E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,8.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2263,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,1.2600 ,millimeter / (1 individual * 1 day),0.12,0.12,,1.46E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,11.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2263,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,1.9200 ,millimeter / (1 individual * 1 day),0.08,0.08,,2.22E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,15.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2263,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.3100 ,millimeter / (1 individual * 1 day),0.06,0.06,,3.83E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,20.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2263,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,4.4400 ,millimeter / (1 individual * 1 day),0.07,0.07,,5.14E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,25.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2263,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,4.0800 ,millimeter / (1 individual * 1 day),0.03,0.03,,4.72E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,28.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2263,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.5100 ,millimeter / (1 individual * 1 day),0.05,0.05,,2.91E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,30.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2263,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,1.1000 ,millimeter / (1 individual * 1 day),0.04,0.04,,1.27E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,32.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2263,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.0200 ,millimeter / (1 individual * 1 day),0.06,0.06,,2.31E-10,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,35.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2264,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.4400 ,millimeter / (1 individual * 1 day),0.05,0.05,,5.09E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,8.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2264,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.9700 ,millimeter / (1 individual * 1 day),0.06,0.06,,1.12E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,11.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2264,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.8500 ,millimeter / (1 individual * 1 day),0.11,0.11,,3.30E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,15.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2264,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.6400 ,millimeter / (1 individual * 1 day),0.12,0.12,,4.21E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,20.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2264,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,4.6200 ,millimeter / (1 individual * 1 day),0.14,0.14,,5.35E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,25.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2264,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,4.2600 ,millimeter / (1 individual * 1 day),0.1,0.1,,4.93E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,28.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2264,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.1400 ,millimeter / (1 individual * 1 day),0.04,0.04,,3.63E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,30.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2264,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,1.1700 ,millimeter / (1 individual * 1 day),0.08,0.08,,1.35E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,32.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2264,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.0000 ,millimeter / (1 individual * 1 day),0,0,,0,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,35.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2265,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.3600 ,millimeter / (1 individual * 1 day),0.07,0.07,,4.17E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,8.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2265,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.9500 ,millimeter / (1 individual * 1 day),0.07,0.07,,1.10E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,11.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2265,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,1.6800 ,millimeter / (1 individual * 1 day),0.04,0.04,,1.94E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,15.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2265,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.0800 ,millimeter / (1 individual * 1 day),0.09,0.09,,3.56E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,20.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2265,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.8700 ,millimeter / (1 individual * 1 day),0.05,0.05,,4.48E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,25.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2265,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,4.5600 ,millimeter / (1 individual * 1 day),0.05,0.05,,5.28E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,28.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2265,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.2100 ,millimeter / (1 individual * 1 day),0.09,0.09,,2.56E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,30.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2265,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.6900 ,millimeter / (1 individual * 1 day),0.12,0.12,,8.00E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,32.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2265,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.0000 ,millimeter / (1 individual * 1 day),0,0,,0,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,35.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2266,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.3200 ,millimeter / (1 individual * 1 day),0.07,0.07,,3.70E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,8.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
