"","EXP","TEMP","DAY","ISOLATE","PLATE","WELL","OD","NC_AVG","OD_SUB"
"2769",2,28,1,"LB_AB","P.2",1,0.121,0.11375,0.00725
"2770",2,28,1,"LB_AB","P.2",2,0.122,0.11375,0.00825
"2771",2,28,1,"LB_AB","P.2",3,0.118,0.11375,0.00425
"2772",2,28,1,"LB_AB","P.2",4,0.111,0.11375,-0.00275
"2773",2,28,1,"LB_AB","P.2",5,0.119,0.11375,0.00525
"2774",2,28,1,"LB_AB","P.2",6,0.126,0.11375,0.01225
"2775",2,28,1,"LB_AB","P.2",7,0.123,0.11375,0.00925
"2776",2,28,1,"LB_AB","P.2",8,0.122,0.11375,0.00825
"2777",2,28,1,"LB_AB","P.3",1,0.11,0.109125,0.000875
"2778",2,28,1,"LB_AB","P.3",2,0.119,0.109125,0.009875
"2779",2,28,1,"LB_AB","P.3",3,0.113,0.109125,0.003875
"2780",2,28,1,"LB_AB","P.3",4,0.112,0.109125,0.002875
"2781",2,28,1,"LB_AB","P.3",5,0.122,0.109125,0.012875
"2782",2,28,1,"LB_AB","P.3",6,0.111,0.109125,0.001875
"2783",2,28,1,"LB_AB","P.3",7,0.115,0.109125,0.005875
"2784",2,28,1,"LB_AB","P.3",8,0.111,0.109125,0.001875
"2785",2,28,1,"LB_AB","P.4",1,0.113,0.11325,-0.00025
"2786",2,28,1,"LB_AB","P.4",2,0.131,0.11325,0.01775
"2787",2,28,1,"LB_AB","P.4",3,0.112,0.11325,-0.00125
"2788",2,28,1,"LB_AB","P.4",4,0.113,0.11325,-0.00025
"2789",2,28,1,"LB_AB","P.4",5,0.115,0.11325,0.00175
"2790",2,28,1,"LB_AB","P.4",6,0.119,0.11325,0.00575
"2791",2,28,1,"LB_AB","P.4",7,0.114,0.11325,0.00075
"2792",2,28,1,"LB_AB","P.4",8,0.11,0.11325,-0.00325
"2793",2,28,1,"LB_AB","P.5",1,0.102,0.102875,-0.000875
"2794",2,28,1,"LB_AB","P.5",2,0.104,0.102875,0.001125
"2795",2,28,1,"LB_AB","P.5",3,0.104,0.102875,0.001125
"2796",2,28,1,"LB_AB","P.5",4,0.101,0.102875,-0.001875
"2797",2,28,1,"LB_AB","P.5",5,0.104,0.102875,0.001125
"2798",2,28,1,"LB_AB","P.5",6,0.105,0.102875,0.002125
"2799",2,28,1,"LB_AB","P.5",7,0.107,0.102875,0.004125
"2800",2,28,1,"LB_AB","P.5",8,0.104,0.102875,0.001125
"2801",2,28,2,"LB_AB","P.1",1,0.141,0.142428571,-0.001428571
"2802",2,28,2,"LB_AB","P.1",2,0.151,0.142428571,0.008571429
"2804",2,28,2,"LB_AB","P.1",4,0.148,0.142428571,0.005571429
"2805",2,28,2,"LB_AB","P.1",5,0.149,0.142428571,0.006571429
"2806",2,28,2,"LB_AB","P.1",6,0.155,0.142428571,0.012571429
"2807",2,28,2,"LB_AB","P.1",7,0.146,0.142428571,0.003571429
"2808",2,28,2,"LB_AB","P.1",8,0.151,0.142428571,0.008571429
"2809",2,28,2,"LB_AB","P.2",1,0.123,0.103,0.02
"2810",2,28,2,"LB_AB","P.2",2,0.129,0.103,0.026
"2811",2,28,2,"LB_AB","P.2",3,0.116,0.103,0.013
"2812",2,28,2,"LB_AB","P.2",4,0.109,0.103,0.006
"2813",2,28,2,"LB_AB","P.2",5,0.105,0.103,0.002
"2814",2,28,2,"LB_AB","P.2",6,0.108,0.103,0.005
"2815",2,28,2,"LB_AB","P.2",7,0.111,0.103,0.008
"2816",2,28,2,"LB_AB","P.2",8,0.107,0.103,0.004
"2817",2,28,2,"LB_AB","P.3",1,0.103,0.101,0.002
"2818",2,28,2,"LB_AB","P.3",2,0.105,0.101,0.004
"2819",2,28,2,"LB_AB","P.3",3,0.106,0.101,0.005
"2820",2,28,2,"LB_AB","P.3",4,0.107,0.101,0.006
"2821",2,28,2,"LB_AB","P.3",5,0.11,0.101,0.009
"2822",2,28,2,"LB_AB","P.3",6,0.106,0.101,0.005
"2823",2,28,2,"LB_AB","P.3",7,0.095,0.101,-0.006
"2824",2,28,2,"LB_AB","P.3",8,0.095,0.101,-0.006
"2825",2,28,2,"LB_AB","P.4",1,0.105,0.105625,-0.000625
"2826",2,28,2,"LB_AB","P.4",2,0.126,0.105625,0.020375
"2827",2,28,2,"LB_AB","P.4",3,0.106,0.105625,0.000375
"2828",2,28,2,"LB_AB","P.4",4,0.103,0.105625,-0.002625
"2829",2,28,2,"LB_AB","P.4",5,0.104,0.105625,-0.001625
"2830",2,28,2,"LB_AB","P.4",6,0.107,0.105625,0.001375
"2831",2,28,2,"LB_AB","P.4",7,0.106,0.105625,0.000375
"2832",2,28,2,"LB_AB","P.4",8,0.102,0.105625,-0.003625
"2833",2,28,2,"LB_AB","P.5",1,0.099,0.097125,0.001875
"2834",2,28,2,"LB_AB","P.5",2,0.103,0.097125,0.005875
"2835",2,28,2,"LB_AB","P.5",3,0.105,0.097125,0.007875
"2836",2,28,2,"LB_AB","P.5",4,0.098,0.097125,0.000875
"2837",2,28,2,"LB_AB","P.5",5,0.101,0.097125,0.003875
"2838",2,28,2,"LB_AB","P.5",6,0.099,0.097125,0.001875
"2839",2,28,2,"LB_AB","P.5",7,0.098,0.097125,0.000875
"2840",2,28,2,"LB_AB","P.5",8,0.099,0.097125,0.001875
"2841",2,28,3,"LB_AB","P.1",1,0.113,0.101285714,0.011714286
"2842",2,28,3,"LB_AB","P.1",2,0.119,0.101285714,0.017714286
"2844",2,28,3,"LB_AB","P.1",4,0.11,0.101285714,0.008714286
"2845",2,28,3,"LB_AB","P.1",5,0.113,0.101285714,0.011714286
"2846",2,28,3,"LB_AB","P.1",6,0.112,0.101285714,0.010714286
"2847",2,28,3,"LB_AB","P.1",7,0.108,0.101285714,0.006714286
"2848",2,28,3,"LB_AB","P.1",8,0.105,0.101285714,0.003714286
"2849",2,28,3,"LB_AB","P.2",1,0.124,0.101,0.023
"2850",2,28,3,"LB_AB","P.2",2,0.131,0.101,0.03
"2851",2,28,3,"LB_AB","P.2",3,0.117,0.101,0.016
"2852",2,28,3,"LB_AB","P.2",4,0.113,0.101,0.012
"2853",2,28,3,"LB_AB","P.2",5,0.116,0.101,0.015
"2854",2,28,3,"LB_AB","P.2",6,0.118,0.101,0.017
"2855",2,28,3,"LB_AB","P.2",7,0.107,0.101,0.006
"2856",2,28,3,"LB_AB","P.2",8,0.103,0.101,0.002
"2857",2,28,3,"LB_AB","P.3",1,0.106,0.0975,0.0085
"2858",2,28,3,"LB_AB","P.3",2,0.109,0.0975,0.0115
"2859",2,28,3,"LB_AB","P.3",3,0.107,0.0975,0.0095
"2860",2,28,3,"LB_AB","P.3",4,0.105,0.0975,0.0075
"2861",2,28,3,"LB_AB","P.3",5,0.102,0.0975,0.0045
"2862",2,28,3,"LB_AB","P.3",6,0.105,0.0975,0.0075
"2863",2,28,3,"LB_AB","P.3",7,0.099,0.0975,0.0015
"2864",2,28,3,"LB_AB","P.3",8,0.096,0.0975,-0.0015
"2865",2,28,3,"LB_AB","P.4",1,0.108,0.09625,0.01175
"2866",2,28,3,"LB_AB","P.4",2,0.129,0.09625,0.03275
"2867",2,28,3,"LB_AB","P.4",3,0.108,0.09625,0.01175
"2868",2,28,3,"LB_AB","P.4",4,0.098,0.09625,0.00175
"2869",2,28,3,"LB_AB","P.4",5,0.108,0.09625,0.01175
"2870",2,28,3,"LB_AB","P.4",6,0.1,0.09625,0.00375
"2871",2,28,3,"LB_AB","P.4",7,0.097,0.09625,0.00075
"2872",2,28,3,"LB_AB","P.4",8,0.097,0.09625,0.00075
"2873",2,28,3,"LB_AB","P.5",1,0.101,0.094875,0.006125
"2874",2,28,3,"LB_AB","P.5",2,0.103,0.094875,0.008125
"2875",2,28,3,"LB_AB","P.5",3,0.1,0.094875,0.005125
"2876",2,28,3,"LB_AB","P.5",4,0.096,0.094875,0.001125
"2877",2,28,3,"LB_AB","P.5",5,0.098,0.094875,0.003125
"2878",2,28,3,"LB_AB","P.5",6,0.094,0.094875,-0.000875
"2879",2,28,3,"LB_AB","P.5",7,0.094,0.094875,-0.000875
"2880",2,28,3,"LB_AB","P.5",8,0.095,0.094875,0.000125
"2881",2,28,4,"LB_AB","P.1",1,0.139,0.124714286,0.014285714
"2882",2,28,4,"LB_AB","P.1",2,0.143,0.124714286,0.018285714
"2884",2,28,4,"LB_AB","P.1",4,0.123,0.124714286,-0.001714286
"2885",2,28,4,"LB_AB","P.1",5,0.123,0.124714286,-0.001714286
"2886",2,28,4,"LB_AB","P.1",6,0.13,0.124714286,0.005285714
"2887",2,28,4,"LB_AB","P.1",7,0.126,0.124714286,0.001285714
"2888",2,28,4,"LB_AB","P.1",8,0.126,0.124714286,0.001285714
"2889",2,28,4,"LB_AB","P.2",1,0.112,0.110625,0.001375
"2890",2,28,4,"LB_AB","P.2",2,0.134,0.110625,0.023375
"2891",2,28,4,"LB_AB","P.2",3,0.122,0.110625,0.011375
"2892",2,28,4,"LB_AB","P.2",4,0.121,0.110625,0.010375
"2893",2,28,4,"LB_AB","P.2",5,0.13,0.110625,0.019375
"2894",2,28,4,"LB_AB","P.2",6,0.121,0.110625,0.010375
"2895",2,28,4,"LB_AB","P.2",7,0.118,0.110625,0.007375
"2896",2,28,4,"LB_AB","P.2",8,0.1,0.110625,-0.010625
"2897",2,28,4,"LB_AB","P.3",1,0.125,0.13025,-0.00525
"2898",2,28,4,"LB_AB","P.3",2,0.123,0.13025,-0.00725
"2899",2,28,4,"LB_AB","P.3",3,0.123,0.13025,-0.00725
"2900",2,28,4,"LB_AB","P.3",4,0.126,0.13025,-0.00425
"2901",2,28,4,"LB_AB","P.3",5,0.128,0.13025,-0.00225
"2902",2,28,4,"LB_AB","P.3",6,0.13,0.13025,-0.00025
"2903",2,28,4,"LB_AB","P.3",7,0.115,0.13025,-0.01525
"2904",2,28,4,"LB_AB","P.3",8,0.103,0.13025,-0.02725
"2905",2,28,4,"LB_AB","P.4",1,0.11,0.1175,-0.0075
"2906",2,28,4,"LB_AB","P.4",2,0.135,0.1175,0.0175
"2907",2,28,4,"LB_AB","P.4",3,0.12,0.1175,0.0025
"2908",2,28,4,"LB_AB","P.4",4,0.114,0.1175,-0.0035
"2909",2,28,4,"LB_AB","P.4",5,0.117,0.1175,-0.0005
"2910",2,28,4,"LB_AB","P.4",6,0.134,0.1175,0.0165
"2911",2,28,4,"LB_AB","P.4",7,0.121,0.1175,0.0035
"2912",2,28,4,"LB_AB","P.4",8,0.114,0.1175,-0.0035
"2913",2,28,4,"LB_AB","P.5",1,0.108,0.100375,0.007625
"2914",2,28,4,"LB_AB","P.5",2,0.105,0.100375,0.004625
"2915",2,28,4,"LB_AB","P.5",3,0.108,0.100375,0.007625
"2916",2,28,4,"LB_AB","P.5",4,0.101,0.100375,0.000625
"2917",2,28,4,"LB_AB","P.5",5,0.104,0.100375,0.003625
"2918",2,28,4,"LB_AB","P.5",6,0.105,0.100375,0.004625
"2919",2,28,4,"LB_AB","P.5",7,0.11,0.100375,0.009625
"2920",2,28,4,"LB_AB","P.5",8,0.104,0.100375,0.003625
"2921",2,28,5,"LB_AB","P.1",1,0.112,0.101142857,0.010857143
"2922",2,28,5,"LB_AB","P.1",2,0.117,0.101142857,0.015857143
"2924",2,28,5,"LB_AB","P.1",4,0.098,0.101142857,-0.003142857
"2925",2,28,5,"LB_AB","P.1",5,0.098,0.101142857,-0.003142857
"2926",2,28,5,"LB_AB","P.1",6,0.108,0.101142857,0.006857143
"2927",2,28,5,"LB_AB","P.1",7,0.099,0.101142857,-0.002142857
"2928",2,28,5,"LB_AB","P.1",8,0.098,0.101142857,-0.003142857
"2929",2,28,5,"LB_AB","P.2",1,0.103,0.097375,0.005625
"2930",2,28,5,"LB_AB","P.2",2,0.112,0.097375,0.014625
"2931",2,28,5,"LB_AB","P.2",3,0.099,0.097375,0.001625
"2932",2,28,5,"LB_AB","P.2",4,0.097,0.097375,-0.000375
"2933",2,28,5,"LB_AB","P.2",5,0.098,0.097375,0.000625
"2934",2,28,5,"LB_AB","P.2",6,0.101,0.097375,0.003625
"2935",2,28,5,"LB_AB","P.2",7,0.098,0.097375,0.000625
"2936",2,28,5,"LB_AB","P.2",8,0.097,0.097375,-0.000375
"2937",2,28,5,"LB_AB","P.3",1,0.101,0.094875,0.006125
"2938",2,28,5,"LB_AB","P.3",2,0.105,0.094875,0.010125
"2939",2,28,5,"LB_AB","P.3",3,0.101,0.094875,0.006125
"2940",2,28,5,"LB_AB","P.3",4,0.099,0.094875,0.004125
"2941",2,28,5,"LB_AB","P.3",5,0.099,0.094875,0.004125
"2942",2,28,5,"LB_AB","P.3",6,0.099,0.094875,0.004125
"2943",2,28,5,"LB_AB","P.3",7,0.097,0.094875,0.002125
"2944",2,28,5,"LB_AB","P.3",8,0.097,0.094875,0.002125
"2945",2,28,5,"LB_AB","P.4",1,0.101,0.095375,0.005625
"2946",2,28,5,"LB_AB","P.4",2,0.121,0.095375,0.025625
"2947",2,28,5,"LB_AB","P.4",3,0.099,0.095375,0.003625
"2948",2,28,5,"LB_AB","P.4",4,0.096,0.095375,0.000625
"2949",2,28,5,"LB_AB","P.4",5,0.095,0.095375,-0.000375
"2950",2,28,5,"LB_AB","P.4",6,0.097,0.095375,0.001625
"2951",2,28,5,"LB_AB","P.4",7,0.094,0.095375,-0.001375
"2952",2,28,5,"LB_AB","P.4",8,0.094,0.095375,-0.001375
"2953",2,28,5,"LB_AB","P.5",1,0.101,0.093875,0.007125
"2954",2,28,5,"LB_AB","P.5",2,0.104,0.093875,0.010125
"2955",2,28,5,"LB_AB","P.5",3,0.098,0.093875,0.004125
"2956",2,28,5,"LB_AB","P.5",4,0.095,0.093875,0.001125
"2957",2,28,5,"LB_AB","P.5",5,0.096,0.093875,0.002125
"2958",2,28,5,"LB_AB","P.5",6,0.094,0.093875,0.000125
"2959",2,28,5,"LB_AB","P.5",7,0.094,0.093875,0.000125
"2960",2,28,5,"LB_AB","P.5",8,0.095,0.093875,0.001125
"2961",2,28,6,"LB_AB","P.1",1,0.168,0.138142857,0.029857143
"2962",2,28,6,"LB_AB","P.1",2,0.168,0.138142857,0.029857143
"2964",2,28,6,"LB_AB","P.1",4,0.141,0.138142857,0.002857143
"2965",2,28,6,"LB_AB","P.1",5,0.141,0.138142857,0.002857143
"2966",2,28,6,"LB_AB","P.1",6,0.147,0.138142857,0.008857143
"2967",2,28,6,"LB_AB","P.1",7,0.131,0.138142857,-0.007142857
"2968",2,28,6,"LB_AB","P.1",8,0.134,0.138142857,-0.004142857
"2969",2,28,6,"LB_AB","P.2",1,0.141,0.113125,0.027875
"2970",2,28,6,"LB_AB","P.2",2,0.153,0.113125,0.039875
"2971",2,28,6,"LB_AB","P.2",3,0.133,0.113125,0.019875
"2972",2,28,6,"LB_AB","P.2",4,0.132,0.113125,0.018875
"2973",2,28,6,"LB_AB","P.2",5,0.133,0.113125,0.019875
"2974",2,28,6,"LB_AB","P.2",6,0.139,0.113125,0.025875
"2975",2,28,6,"LB_AB","P.2",7,0.127,0.113125,0.013875
"2976",2,28,6,"LB_AB","P.2",8,0.115,0.113125,0.001875
"2977",2,28,6,"LB_AB","P.3",1,0.123,0.1135,0.0095
"2978",2,28,6,"LB_AB","P.3",2,0.141,0.1135,0.0275
"2979",2,28,6,"LB_AB","P.3",3,0.126,0.1135,0.0125
"2980",2,28,6,"LB_AB","P.3",4,0.125,0.1135,0.0115
"2981",2,28,6,"LB_AB","P.3",5,0.125,0.1135,0.0115
"2982",2,28,6,"LB_AB","P.3",6,0.121,0.1135,0.0075
"2983",2,28,6,"LB_AB","P.3",7,0.113,0.1135,-0.0005
"2984",2,28,6,"LB_AB","P.3",8,0.108,0.1135,-0.0055
"2985",2,28,6,"LB_AB","P.4",1,0.137,0.108875,0.028125
"2986",2,28,6,"LB_AB","P.4",2,0.16,0.108875,0.051125
"2987",2,28,6,"LB_AB","P.4",3,0.135,0.108875,0.026125
"2988",2,28,6,"LB_AB","P.4",4,0.128,0.108875,0.019125
"2989",2,28,6,"LB_AB","P.4",5,0.129,0.108875,0.020125
"2990",2,28,6,"LB_AB","P.4",6,0.123,0.108875,0.014125
"2991",2,28,6,"LB_AB","P.4",7,0.118,0.108875,0.009125
"2992",2,28,6,"LB_AB","P.4",8,0.111,0.108875,0.002125
"2993",2,28,6,"LB_AB","P.5",1,0.115,0.096875,0.018125
"2994",2,28,6,"LB_AB","P.5",2,0.12,0.096875,0.023125
"2995",2,28,6,"LB_AB","P.5",3,0.114,0.096875,0.017125
"2996",2,28,6,"LB_AB","P.5",4,0.112,0.096875,0.015125
"2997",2,28,6,"LB_AB","P.5",5,0.111,0.096875,0.014125
"2998",2,28,6,"LB_AB","P.5",6,0.11,0.096875,0.013125
"2999",2,28,6,"LB_AB","P.5",7,0.111,0.096875,0.014125
"3000",2,28,6,"LB_AB","P.5",8,0.105,0.096875,0.008125
"3001",2,28,7,"LB_AB","P.1",1,0.111,0.099285714,0.011714286
"3002",2,28,7,"LB_AB","P.1",2,0.116,0.099285714,0.016714286
"3004",2,28,7,"LB_AB","P.1",4,0.098,0.099285714,-0.001285714
"3005",2,28,7,"LB_AB","P.1",5,0.099,0.099285714,-0.000285714
"3006",2,28,7,"LB_AB","P.1",6,0.105,0.099285714,0.005714286
"3007",2,28,7,"LB_AB","P.1",7,0.099,0.099285714,-0.000285714
"3008",2,28,7,"LB_AB","P.1",8,0.097,0.099285714,-0.002285714
"3009",2,28,7,"LB_AB","P.2",1,0.111,0.097625,0.013375
"3010",2,28,7,"LB_AB","P.2",2,0.121,0.097625,0.023375
"3011",2,28,7,"LB_AB","P.2",3,0.101,0.097625,0.003375
"3012",2,28,7,"LB_AB","P.2",4,0.099,0.097625,0.001375
"3013",2,28,7,"LB_AB","P.2",5,0.1,0.097625,0.002375
"3014",2,28,7,"LB_AB","P.2",6,0.101,0.097625,0.003375
"3015",2,28,7,"LB_AB","P.2",7,0.099,0.097625,0.001375
"3016",2,28,7,"LB_AB","P.2",8,0.098,0.097625,0.000375
"3017",2,28,7,"LB_AB","P.3",1,0.101,0.0945,0.0065
"3018",2,28,7,"LB_AB","P.3",2,0.106,0.0945,0.0115
"3019",2,28,7,"LB_AB","P.3",3,0.102,0.0945,0.0075
"3020",2,28,7,"LB_AB","P.3",4,0.098,0.0945,0.0035
"3021",2,28,7,"LB_AB","P.3",5,0.098,0.0945,0.0035
"3022",2,28,7,"LB_AB","P.3",6,0.098,0.0945,0.0035
"3023",2,28,7,"LB_AB","P.3",7,0.096,0.0945,0.0015
"3024",2,28,7,"LB_AB","P.3",8,0.097,0.0945,0.0025
"3025",2,28,7,"LB_AB","P.4",1,0.101,0.095625,0.005375
"3026",2,28,7,"LB_AB","P.4",2,0.121,0.095625,0.025375
"3027",2,28,7,"LB_AB","P.4",3,0.1,0.095625,0.004375
"3028",2,28,7,"LB_AB","P.4",4,0.096,0.095625,0.000375
"3029",2,28,7,"LB_AB","P.4",5,0.096,0.095625,0.000375
"3030",2,28,7,"LB_AB","P.4",6,0.096,0.095625,0.000375
"3031",2,28,7,"LB_AB","P.4",7,0.095,0.095625,-0.000625
"3032",2,28,7,"LB_AB","P.4",8,0.095,0.095625,-0.000625
"3033",2,28,7,"LB_AB","P.5",1,0.1,0.093125,0.006875
"3034",2,28,7,"LB_AB","P.5",2,0.105,0.093125,0.011875
"3035",2,28,7,"LB_AB","P.5",3,0.097,0.093125,0.003875
"3036",2,28,7,"LB_AB","P.5",4,0.094,0.093125,0.000875
"3037",2,28,7,"LB_AB","P.5",5,0.096,0.093125,0.002875
"3038",2,28,7,"LB_AB","P.5",6,0.094,0.093125,0.000875
"3039",2,28,7,"LB_AB","P.5",7,0.096,0.093125,0.002875
"3040",2,28,7,"LB_AB","P.5",8,0.096,0.093125,0.002875
"3041",2,28,8,"LB_AB","P.1",1,0.122,0.103857143,0.018142857
"3042",2,28,8,"LB_AB","P.1",2,0.121,0.103857143,0.017142857
"3044",2,28,8,"LB_AB","P.1",4,0.115,0.103857143,0.011142857
"3045",2,28,8,"LB_AB","P.1",5,0.114,0.103857143,0.010142857
"3046",2,28,8,"LB_AB","P.1",6,0.112,0.103857143,0.008142857
"3047",2,28,8,"LB_AB","P.1",7,0.107,0.103857143,0.003142857
"3048",2,28,8,"LB_AB","P.1",8,0.107,0.103857143,0.003142857
"3049",2,28,8,"LB_AB","P.2",1,0.142,0.11025,0.03175
"3050",2,28,8,"LB_AB","P.2",2,0.148,0.11025,0.03775
"3051",2,28,8,"LB_AB","P.2",3,0.124,0.11025,0.01375
"3052",2,28,8,"LB_AB","P.2",4,0.12,0.11025,0.00975
"3053",2,28,8,"LB_AB","P.2",5,0.122,0.11025,0.01175
"3054",2,28,8,"LB_AB","P.2",6,0.119,0.11025,0.00875
"3055",2,28,8,"LB_AB","P.2",7,0.117,0.11025,0.00675
"3056",2,28,8,"LB_AB","P.2",8,0.11,0.11025,-0.00025
"3057",2,28,8,"LB_AB","P.3",1,0.12,0.101,0.019
"3058",2,28,8,"LB_AB","P.3",2,0.131,0.101,0.03
"3059",2,28,8,"LB_AB","P.3",3,0.12,0.101,0.019
"3060",2,28,8,"LB_AB","P.3",4,0.121,0.101,0.02
"3061",2,28,8,"LB_AB","P.3",5,0.119,0.101,0.018
"3062",2,28,8,"LB_AB","P.3",6,0.115,0.101,0.014
"3063",2,28,8,"LB_AB","P.3",7,0.106,0.101,0.005
"3064",2,28,8,"LB_AB","P.3",8,0.102,0.101,0.001
"3065",2,28,8,"LB_AB","P.4",1,0.122,0.116,0.006
"3066",2,28,8,"LB_AB","P.4",2,0.141,0.116,0.025
"3067",2,28,8,"LB_AB","P.4",3,0.118,0.116,0.002
"3068",2,28,8,"LB_AB","P.4",4,0.116,0.116,0
"3069",2,28,8,"LB_AB","P.4",5,0.135,0.116,0.019
"3070",2,28,8,"LB_AB","P.4",6,0.138,0.116,0.022
"3071",2,28,8,"LB_AB","P.4",7,0.131,0.116,0.015
"3072",2,28,8,"LB_AB","P.4",8,0.122,0.116,0.006
"3073",2,28,8,"LB_AB","P.5",1,0.115,0.0955,0.0195
"3074",2,28,8,"LB_AB","P.5",2,0.12,0.0955,0.0245
"3075",2,28,8,"LB_AB","P.5",3,0.115,0.0955,0.0195
"3076",2,28,8,"LB_AB","P.5",4,0.108,0.0955,0.0125
"3077",2,28,8,"LB_AB","P.5",5,0.105,0.0955,0.0095
"3078",2,28,8,"LB_AB","P.5",6,0.104,0.0955,0.0085
"3079",2,28,8,"LB_AB","P.5",7,0.102,0.0955,0.0065
"3080",2,28,8,"LB_AB","P.5",8,0.099,0.0955,0.0035
"3081",2,28,9,"LB_AB","P.1",1,0.123,0.197125,-0.074125
"3082",2,28,9,"LB_AB","P.1",2,0.13,0.197125,-0.067125
"3083",2,28,9,"LB_AB","P.1",3,0.62,0.197125,0.422875
"3084",2,28,9,"LB_AB","P.1",4,0.103,0.197125,-0.094125
"3085",2,28,9,"LB_AB","P.1",5,0.104,0.197125,-0.093125
"3086",2,28,9,"LB_AB","P.1",6,0.107,0.197125,-0.090125
"3087",2,28,9,"LB_AB","P.1",7,0.099,0.197125,-0.098125
"3088",2,28,9,"LB_AB","P.1",8,0.098,0.197125,-0.099125
"3089",2,28,9,"LB_AB","P.2",1,0.12,0.097125,0.022875
"3090",2,28,9,"LB_AB","P.2",2,0.132,0.097125,0.034875
"3091",2,28,9,"LB_AB","P.2",3,0.112,0.097125,0.014875
"3092",2,28,9,"LB_AB","P.2",4,0.106,0.097125,0.008875
"3093",2,28,9,"LB_AB","P.2",5,0.108,0.097125,0.010875
"3094",2,28,9,"LB_AB","P.2",6,0.107,0.097125,0.009875
"3095",2,28,9,"LB_AB","P.2",7,0.104,0.097125,0.006875
"3096",2,28,9,"LB_AB","P.2",8,0.099,0.097125,0.001875
"3097",2,28,9,"LB_AB","P.3",1,0.111,0.096,0.015
"3098",2,28,9,"LB_AB","P.3",2,0.117,0.096,0.021
"3099",2,28,9,"LB_AB","P.3",3,0.111,0.096,0.015
"3100",2,28,9,"LB_AB","P.3",4,0.111,0.096,0.015
"3101",2,28,9,"LB_AB","P.3",5,0.111,0.096,0.015
"3102",2,28,9,"LB_AB","P.3",6,0.107,0.096,0.011
"3103",2,28,9,"LB_AB","P.3",7,0.098,0.096,0.002
"3104",2,28,9,"LB_AB","P.3",8,0.098,0.096,0.002
"3105",2,28,9,"LB_AB","P.4",1,0.113,0.09875,0.01425
"3106",2,28,9,"LB_AB","P.4",2,0.135,0.09875,0.03625
"3107",2,28,9,"LB_AB","P.4",3,0.113,0.09875,0.01425
"3108",2,28,9,"LB_AB","P.4",4,0.107,0.09875,0.00825
"3109",2,28,9,"LB_AB","P.4",5,0.106,0.09875,0.00725
"3110",2,28,9,"LB_AB","P.4",6,0.107,0.09875,0.00825
"3111",2,28,9,"LB_AB","P.4",7,0.103,0.09875,0.00425
"3112",2,28,9,"LB_AB","P.4",8,0.099,0.09875,0.00025
"3113",2,28,9,"LB_AB","P.5",1,0.109,0.096,0.013
"3114",2,28,9,"LB_AB","P.5",2,0.114,0.096,0.018
"3115",2,28,9,"LB_AB","P.5",3,0.105,0.096,0.009
"3116",2,28,9,"LB_AB","P.5",4,0.103,0.096,0.007
"3117",2,28,9,"LB_AB","P.5",5,0.102,0.096,0.006
"3118",2,28,9,"LB_AB","P.5",6,0.101,0.096,0.005
"3119",2,28,9,"LB_AB","P.5",7,0.1,0.096,0.004
"3120",2,28,9,"LB_AB","P.5",8,0.098,0.096,0.002
"3121",2,28,10,"LB_AB","P.1",1,0.141,0.111714286,0.029285714
"3122",2,28,10,"LB_AB","P.1",2,0.144,0.111714286,0.032285714
"3123",2,28,10,"LB_AB","P.1",3,0.638,0.111714286,0.526285714
"3124",2,28,10,"LB_AB","P.1",4,0.123,0.111714286,0.011285714
"3125",2,28,10,"LB_AB","P.1",5,0.127,0.111714286,0.015285714
"3126",2,28,10,"LB_AB","P.1",6,0.13,0.111714286,0.018285714
"3127",2,28,10,"LB_AB","P.1",7,0.117,0.111714286,0.005285714
"3128",2,28,10,"LB_AB","P.1",8,0.114,0.111714286,0.002285714
"3129",2,28,10,"LB_AB","P.2",1,0.144,0.105125,0.038875
"3130",2,28,10,"LB_AB","P.2",2,0.155,0.105125,0.049875
"3131",2,28,10,"LB_AB","P.2",3,0.129,0.105125,0.023875
"3132",2,28,10,"LB_AB","P.2",4,0.124,0.105125,0.018875
"3133",2,28,10,"LB_AB","P.2",5,0.131,0.105125,0.025875
"3134",2,28,10,"LB_AB","P.2",6,0.134,0.105125,0.028875
"3135",2,28,10,"LB_AB","P.2",7,0.13,0.105125,0.024875
"3136",2,28,10,"LB_AB","P.2",8,0.119,0.105125,0.013875
"3137",2,28,10,"LB_AB","P.3",1,0.135,0.0975,0.0375
"3138",2,28,10,"LB_AB","P.3",2,0.147,0.0975,0.0495
"3139",2,28,10,"LB_AB","P.3",3,0.122,0.0975,0.0245
"3140",2,28,10,"LB_AB","P.3",4,0.116,0.0975,0.0185
"3141",2,28,10,"LB_AB","P.3",5,0.118,0.0975,0.0205
"3142",2,28,10,"LB_AB","P.3",6,0.117,0.0975,0.0195
"3143",2,28,10,"LB_AB","P.3",7,0.11,0.0975,0.0125
"3144",2,28,10,"LB_AB","P.3",8,0.109,0.0975,0.0115
"3145",2,28,10,"LB_AB","P.4",1,0.125,0.107625,0.017375
"3146",2,28,10,"LB_AB","P.4",2,0.143,0.107625,0.035375
"3147",2,28,10,"LB_AB","P.4",3,0.12,0.107625,0.012375
"3148",2,28,10,"LB_AB","P.4",4,0.117,0.107625,0.009375
"3149",2,28,10,"LB_AB","P.4",5,0.121,0.107625,0.013375
"3150",2,28,10,"LB_AB","P.4",6,0.123,0.107625,0.015375
