3112,1237,MTD368,Parus major,great tit,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,Parus major
3114,1239,MTD369,Parus major,great tit,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,Parus major
3116,1241,MTD370,Parus major,great tit,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,Parus major
3118,1243,MTD371,Parus major,great tit,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,Parus major
3120,1245,MTD372,Parus major,great tit,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,Parus major
3122,1247,MTD373,Parus major,great tit,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,Parus major
3124,1249,MTD374,Parus major,great tit,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,Parus major
3126,1251,MTD375,Parus major,great tit,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,Parus major
3128,1253,MTD376,Parus major,great tit,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,Parus major
3130,1255,MTD377,Parus major,great tit,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,Parus major
3132,1257,MTD378,Parus major,great tit,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,Parus major
3134,36030,MTD379,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
3139,36031,MTD380,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
3144,36032,MTD381,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
3149,36033,MTD382,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
3154,36034,MTD383,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
3159,36035,MTD384,Nereis diversicolor,ragworm,Animalia,Annelida,Polychaeta,Aciculata,Nereididae,Nereis,Nereis diversicolor
3169,36036,MTD385,Crangon septemspinosa,sand shrimp,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon septemspinosa
3171,36037,MTD386,Crangon septemspinosa,sand shrimp,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon septemspinosa
3173,36038,MTD387,Crangon septemspinosa,sand shrimp,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon septemspinosa
3175,36039,MTD388,Crangon septemspinosa,sand shrimp,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon septemspinosa
3177,36040,MTD389,Crangon septemspinosa,sand shrimp,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon septemspinosa
3179,36041,MTD390,Crangon septemspinosa,sand shrimp,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon septemspinosa
3181,36042,MTD391,Crangon septemspinosa,sand shrimp,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon septemspinosa
3183,36043,MTD392,Crangon septemspinosa,sand shrimp,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon septemspinosa
3185,36044,MTD393,Perca flavescens,yellow perch,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Perca,Perca flavescens
3189,36045,MTD394,Perca flavescens,yellow perch,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Perca,Perca flavescens
3193,36048,MTD395,Hexagenia limbata,mayfly,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Hexagenia,Hexagenia limbata
3198,36049,MTD396,Culicoides variipennis,biting midge,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides variipennis
3204,36050,MTD397,Nucella lapillus,dog whelk,Animalia,Mollusca,Gastropoda,Sorbeoconcha,Muricidae,Nucella,Nucella lapillus
3207,36051,MTD398,Notonecta glauca,back-swimmer,Animalia,Arthropoda,Insecta,Hemiptera,Notonectidae,Notonecta,Notonecta glauca
3212,36055,MTD399,Notonecta glauca,back-swimmer,Animalia,Arthropoda,Insecta,Hemiptera,Notonectidae,Notonecta,Notonecta glauca
3214,36057,MTD400,Notonecta glauca,back-swimmer,Animalia,Arthropoda,Insecta,Hemiptera,Notonectidae,Notonecta,Notonecta glauca
3216,36059,MTD401,Bembidion lampros,ground beetle,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,Bembidion lampros
3236,36063,MTD402,Pterostichus cupreus,tiger beetle,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Pterostichus,Pterostichus cupreus
3256,36067,MTD403,Psammodromus algirus,large psammodromus lizard,Animalia,Chordata,Reptilia,Squamata,Lacertidae,Psammodromus,Psammodromus algirus
3259,36070,MTD404,Cicindela hybrida,tiger beetle,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,Cicindela hybrida
3282,36086,MTD405,Callinectes sapidus,blue crab,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes sapidus
3285,36087,MTD406,Callinectes sapidus,blue crab,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes sapidus
3288,36088,MTD407,Callinectes sapidus,blue crab,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes sapidus
3291,36089,MTD408,Callinectes sapidus,blue crab,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes sapidus
3294,36090,MTD409,Callinectes sapidus,blue crab,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes sapidus
3297,36091,MTD410,Callinectes sapidus,blue crab,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes sapidus
3300,36092,MTD411,Clupea harengus,atlantic herring,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus
3355,36093,MTD412,Ceriodaphnia reticulata,water flea,Animalia,Arthropoda,Branchiopoda,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia reticulata
3358,36094,MTD413,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
3361,36095,MTD414,Psammodromus algirus,large psammodromus lizard,Animalia,Chordata,Reptilia,Squamata,Lacertidae,Psammodromus,Psammodromus algirus
3364,36096,MTD415,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
3405,36097,MTD416,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
3430,36098,MTD417,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
3452,36099,MTD418,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
3455,36100,MTD419,Dendrodoa grossularia,sea squirt,Animalia,Chordata,Ascidiacea,Pleurogona,Styelidae,Dendrodoa,Dendrodoa grossularia
3459,36101,MTD420,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
3462,36102,MTD421,Dendrodoa grossularia,sea squirt,Animalia,Chordata,Ascidiacea,Pleurogona,Styelidae,Dendrodoa,Dendrodoa grossularia
3465,36103,MTD422,Gymnocephalus cernuus,ruffe,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Gymnocephalus,Gymnocephalus cernuus
3469,36104,MTD423,Perca fluviatilis,river perch,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Perca,Perca fluviatilis
3473,36105,MTD424,Cardium lamarcki,cockle,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae,Cardium,Cardium lamarcki
3480,36106,MTD425,Cerastoderma edule,common cockle,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae,Cerastoderma,Cerastoderma edule
3487,36107,MTD426,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
3538,36108,MTD427,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
3572,36109,MTD428,Psammodromus algirus,large psammodromus lizard,Animalia,Chordata,Reptilia,Squamata,Lacertidae,Psammodromus,Psammodromus algirus
3596,36110,MTD429,Phytoseiulus persimilis,persimilis mite,Animalia,Arthropoda,Arachnida,Mesostigmata,Phytoseiidae,Phytoseiulus,Phytoseiulus persimilis
3600,36111,MTD430,Tetranychus urticae,two-spotted spider mite,Animalia,Arthropoda,Arachnida,Prostigmata,Tetranychidae,Tetranychus,Tetranychus urticae
3604,36112,MTD431,Phytoseiulus persimilis,persimilis mite,Animalia,Arthropoda,Arachnida,Mesostigmata,Phytoseiidae,Phytoseiulus,Phytoseiulus persimilis
3608,36113,MTD432,Tetranychus urticae,two-spotted spider mite,Animalia,Arthropoda,Arachnida,Prostigmata,Tetranychidae,Tetranychus,Tetranychus urticae
3612,36114,MTD433,Clupea harengus,atlantic herring,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus
3652,36115,MTD434,Clupea harengus,atlantic herring,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus
3709,36116,MTD435,Clupea harengus,atlantic herring,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus
3711,36117,MTD436,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
3815,36118,MTD437,Stizostedion vitreum,walleye,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Stizostedion,Stizostedion vitreum
3818,36119,MTD438,Stizostedion vitreum,walleye,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Stizostedion,Stizostedion vitreum
3821,36120,MTD439,Stizostedion vitreum,walleye,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Stizostedion,Stizostedion vitreum
3824,36121,MTD440,Stizostedion vitreum,walleye,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Stizostedion,Stizostedion vitreum
3827,36122,MTD441,Stizostedion vitreum,walleye,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Stizostedion,Stizostedion vitreum
3830,36123,MTD442,Stizostedion vitreum,walleye,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Stizostedion,Stizostedion vitreum
3833,36124,MTD443,Stizostedion vitreum,walleye,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Stizostedion,Stizostedion vitreum
3836,36125,MTD444,Stizostedion vitreum,walleye,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Stizostedion,Stizostedion vitreum
3839,36126,MTD445,Stizostedion vitreum,walleye,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Stizostedion,Stizostedion vitreum
3842,36127,MTD446,Stizostedion vitreum,walleye,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Stizostedion,Stizostedion vitreum
3845,36128,MTD447,Stizostedion vitreum,walleye,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Stizostedion,Stizostedion vitreum
3848,36129,MTD448,Stizostedion vitreum,walleye,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Stizostedion,Stizostedion vitreum
3851,36130,MTD449,Conopeum reticulum,bryozoan,Animalia,Ectoprocta,Gymnolaemata,Cheilostomata,Membraniporidae,Conopeum,Conopeum reticulum
3855,36131,MTD450,Electra pilosa,bryozoan,Animalia,Ectoprocta,Gymnolaemata,Cheilostomata,Electridae,Electra,Electra pilosa
3859,36132,MTD451,Rutilus rutilus,roach,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rutilus,Rutilus rutilus
3863,36133,MTD452,Perca fluviatilis,river perch,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Perca,Perca fluviatilis
3867,36134,MTD453,pressure waves,pressure waves,NA,NA,NA,NA,NA,NA,NA
3869,36135,MTD454,pressure waves,pressure waves,NA,NA,NA,NA,NA,NA,NA
3871,36136,MTD455,pressure waves,pressure waves,NA,NA,NA,NA,NA,NA,NA
3873,36137,MTD456,Nereis diversicolor,ragworm,Animalia,Annelida,Polychaeta,Aciculata,Nereididae,Nereis,Nereis diversicolor
3911,36138,MTD457,Carcinus maenas,green crab,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,Carcinus maenas
3940,36139,MTD458,Pisaster ochraceus,purple ochre seastar,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster ochraceus
3942,36141,MTD459,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
3947,36142,MTD460,Daphnia magna,water flea,Animalia,Arthropoda,Branchiopoda,Cladocera,Daphniidae,Daphnia,Daphnia magna
3957,36143,MTD461,Crangonyx richmondensis,amphipod,Animalia,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,Crangonyx richmondensis
3965,36144,MTD462,Hyallela azteca,amphipod,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,Hyallela,Hyallela azteca
3971,36145,MTD463,Crangonyx richmondensis,amphipod,Animalia,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,Crangonyx richmondensis
3976,36146,MTD464,Hyallela azteca,amphipod,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,Hyallela,Hyallela azteca
3980,36147,MTD465,Hexagenia limbata,mayfly,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Hexagenia,Hexagenia limbata
3985,36148,MTD466,Hexagenia limbata,mayfly,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Hexagenia,Hexagenia limbata
3990,36149,MTD467,Hexagenia limbata,mayfly,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Hexagenia,Hexagenia limbata
3992,36150,MTD468,Dreissena polymorpha,zebra mussel,Animalia,Mollusca,Bivalvia,Veneroida,Dreissenidae,Dreissena,Dreissena polymorpha
3996,36151,MTD469,Dreissena polymorpha,zebra mussel,Animalia,Mollusca,Bivalvia,Veneroida,Dreissenidae,Dreissena,Dreissena polymorpha
4000,36152,MTD470,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4009,36153,MTD471,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4018,36154,MTD472,retaining screen,retaining screen,NA,NA,NA,NA,NA,NA,NA
4061,36155,MTD473,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4064,36156,MTD474,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4067,36157,MTD475,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4070,36158,MTD476,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4073,36159,MTD477,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4076,36160,MTD478,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4079,36161,MTD479,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4082,36162,MTD480,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4085,36163,MTD481,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4088,36164,MTD482,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4091,36165,MTD483,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4094,36166,MTD484,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4097,36167,MTD485,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4100,36168,MTD486,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4103,36169,MTD487,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4106,36170,MTD488,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4109,36171,MTD489,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4112,36172,MTD490,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4115,36173,MTD491,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4118,36174,MTD492,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4121,36175,MTD493,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4124,36176,MTD494,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4127,36177,MTD495,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4130,36178,MTD496,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4133,36179,MTD497,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4155,36180,MTD498,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4166,36181,MTD499,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4188,36182,MTD500,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4201,36183,MTD501,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4207,36184,MTD502,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4213,36185,MTD503,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4219,36186,MTD504,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4225,36187,MTD505,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4231,36188,MTD506,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4237,36189,MTD507,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4243,36190,MTD508,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4249,36191,MTD509,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4255,36192,MTD510,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4261,36193,MTD511,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4267,36194,MTD512,electric shock,electric shock,NA,NA,NA,NA,NA,NA,NA
4271,36195,MTD513,electric shock,electric shock,NA,NA,NA,NA,NA,NA,NA
4275,36196,MTD514,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4281,36197,MTD515,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4288,36198,MTD516,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4290,36199,MTD517,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4297,36200,MTD518,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4304,36201,MTD519,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4311,36202,MTD520,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4317,36203,MTD521,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4324,36204,MTD522,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4327,36205,MTD523,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4334,36206,MTD524,prodding with a probe,prodding with a probe,NA,NA,NA,NA,NA,NA,NA
4341,36207,MTD525,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4346,36208,MTD526,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4351,36209,MTD527,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4356,36210,MTD528,Cellana ornata,true limpet,Animalia,Mollusca,Gastropoda,Patellogastropoda,Nacellidae,Cellana,Cellana ornata
4368,36211,MTD529,Cellana ornata,true limpet,Animalia,Mollusca,Gastropoda,Patellogastropoda,Nacellidae,Cellana,Cellana ornata
4371,36212,MTD530,Oncorhynchus nerka,sockeye salmon,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus nerka
4377,36213,MTD531,Oncorhynchus nerka,sockeye salmon,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus nerka
4383,36214,MTD532,electric shock,electric shock,NA,NA,NA,NA,NA,NA,NA
4390,36215,MTD533,Hyles lineata,white-lined sphinx moth,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata
4411,36216,MTD534,Manduca sexta,tobacco hawkmoth,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca sexta
4434,36217,MTD535,Hyles lineata,white-lined sphinx moth,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata
4457,36218,MTD536,Manduca sexta,tobacco hawkmoth,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca sexta
4499,36219,MTD537,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4506,36220,MTD538,light,light,NA,NA,NA,NA,NA,NA,NA
4509,36221,MTD539,Buteo galapagoensis,galapagos hawk,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo galapagoensis
4512,36222,MTD540,Aurelia aurita,moon jellyfish,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita
4518,36223,MTD541,electric shock,electric shock,NA,NA,NA,NA,NA,NA,NA
4542,36224,MTD542,Erithacus rubecula,robin,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,Erithacus rubecula
4544,36225,MTD543,Erithacus rubecula,robin,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,Erithacus rubecula
4546,36226,MTD544,Erithacus rubecula,robin,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,Erithacus rubecula
4548,36227,MTD545,Erithacus rubecula,robin,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,Erithacus rubecula
4550,36228,MTD546,Erithacus rubecula,robin,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,Erithacus rubecula
4552,36229,MTD547,Erithacus rubecula,robin,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,Erithacus rubecula
4554,36230,MTD548,Erithacus rubecula,robin,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,Erithacus rubecula
4556,36231,MTD549,Erithacus rubecula,robin,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,Erithacus rubecula
4558,36232,MTD550,Pleuronectes platessa,european plaice,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronectes,Pleuronectes platessa
4563,36233,MTD551,Pleuronectes platessa,european plaice,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronectes,Pleuronectes platessa
4568,36234,MTD552,Salmo trutta,brown trout,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,Salmo trutta
4573,36235,MTD553,Salmo trutta,brown trout,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,Salmo trutta
4577,36236,MTD554,Salmo trutta,brown trout,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,Salmo trutta
4582,36237,MTD555,Salmo trutta,brown trout,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,Salmo trutta
4587,36238,MTD556,Salmo trutta,brown trout,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,Salmo trutta
4590,36239,MTD557,Salmo trutta,brown trout,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,Salmo trutta
4620,36240,MTD558,Clupea harengus,atlantic herring,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus
4622,36241,MTD559,Clupea harengus,atlantic herring,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus
4624,36242,MTD560,Gadus morhua,atlantic cod,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus morhua
4626,36243,MTD561,Gadus morhua,atlantic cod,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus morhua
4628,36244,MTD562,Clupea harengus,atlantic herring,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus
4630,36245,MTD563,Gadus morhua,atlantic cod,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus morhua
4632,36246,MTD564,Clupea harengus,atlantic herring,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus
4634,36247,MTD565,Gadus morhua,atlantic cod,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus morhua
4636,36248,MTD566,electric shock,electric shock,NA,NA,NA,NA,NA,NA,NA
4640,36249,MTD567,electric shock,electric shock,NA,NA,NA,NA,NA,NA,NA
4647,36250,MTD568,Acanthopagrus schlegeli,black seabream,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Acanthopagrus,Acanthopagrus schlegeli
4650,36251,MTD569,Engraulis japonica,japanese anchovy,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,Engraulis japonica
4653,36252,MTD570,Pagrus major,red sea bream,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Pagrus,Pagrus major
4656,36253,MTD571,Paralichthys olivaceus,japanese flounder,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Paralichthys,Paralichthys olivaceus
4659,36254,MTD572,Obelia geniculata,obelia,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia,Obelia geniculata
4662,36255,MTD573,Phialella quadrata,jellyfish,Animalia,Cnidaria,Hydrozoa,Hydroida,Phialellidae,Phialella,Phialella quadrata
4665,36256,MTD574,Brachycentrus occidentalis,caddisfly,Animalia,Arthropoda,Insecta,Trichoptera,Brachycentridae,Brachycentrus,Brachycentrus occidentalis
4669,36257,MTD575,electric shock,electric shock,NA,NA,NA,NA,NA,NA,NA
4672,36258,MTD576,Mytilus sp. A,sea mussel,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,NA
4682,36259,MTD577,Pituophis catenifer affinis,sonoran gopher snake,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pituophis,Pituophis catenifer affinis
4686,36260,MTD578,Pituophis catenifer affinis,sonoran gopher snake,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pituophis,Pituophis catenifer affinis
4690,36261,MTD579,Pituophis catenifer affinis,sonoran gopher snake,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pituophis,Pituophis catenifer affinis
4694,36262,MTD580,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4700,36263,MTD581,electric shock,electric shock,NA,NA,NA,NA,NA,NA,NA
4704,36264,MTD582,retaining screen,retaining screen,NA,NA,NA,NA,NA,NA,NA
4709,36265,MTD583,electric shock,electric shock,NA,NA,NA,NA,NA,NA,NA
4714,36266,MTD584,electric shock,electric shock,NA,NA,NA,NA,NA,NA,NA
4719,36267,MTD585,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
4726,36268,MTD586,Homo sapiens,human,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
